Began,Ended,Duration in Days,longitude,latitude,Affected sq km,Dead,Displaced
2002-06-21,2002-08-28,69.0,89.2696,25.8418,276609.37,503.0,15000000.0
2002-06-29,2002-07-06,8.0,110.702,25.0185,179044.58,11.0,80000.0
2002-06-30,2002-07-23,24.0,-98.3593,29.5326,134175.48,9.0,4000.0
2002-06-30,2002-07-13,14.0,115.253,29.6633,598178.98,0.0,0.0
2002-06-29,2002-07-02,4.0,45.5916,41.7532,13581.27,0.0,0.0
2002-06-26,2002-07-03,8.0,73.6623,20.8681,170587.72,169.0,28000.0
2002-06-26,2002-06-27,2.0,122.984,8.18196,2407.79,6.0,0.0
2002-06-25,2002-06-26,2.0,88.9351,22.342,41.7932,4.0,11000.0
2002-06-20,2002-06-23,4.0,107.069,11.7891,2182.4,4.0,0.0
2002-06-22,2002-06-24,3.0,-6.1593,54.5643,2754.41,0.0,0.0
2002-06-21,2002-06-25,5.0,107.99,33.0246,22455.41,0.0,0.0
2002-06-09,2002-06-12,4.0,-94.0435,48.8527,5527.39,0.0,0.0
2002-06-19,2002-07-01,13.0,43.255,43.9929,224555.13,117.0,200000.0
2002-06-21,2002-06-23,3.0,175.172,-37.2605,6481.41,1.0,0.0
2002-06-18,2002-06-24,7.0,90.9923,25.2225,18368.62,4.0,20000.0
2002-06-14,2002-06-22,9.0,110.574,25.3411,20154.02,0.0,8000.0
2002-06-13,2002-06-24,12.0,116.52,27.8524,13634.82,24.0,150000.0
2002-06-16,2002-06-18,3.0,24.6069,46.6027,765.415,0.0,0.0
2002-06-12,2002-06-19,8.0,-51.5303,-29.9438,18939.9,0.0,2000.0
2002-06-15,2002-06-24,10.0,111.824,28.0222,130291.33,53.0,32000.0
2002-06-12,2002-06-19,8.0,118.078,26.5167,50532.06,11.0,0.0
2002-06-16,2002-06-18,3.0,68.8263,38.5499,1160.12,4.0,0.0
2002-06-16,2002-06-22,7.0,95.3833,27.8034,3790.23,0.0,25000.0
2002-06-12,2002-06-16,5.0,-79.4307,22.0018,15669.48,0.0,30000.0
2002-06-12,2002-06-14,3.0,-72.4438,44.533,11377.32,0.0,0.0
2002-06-12,2002-06-14,3.0,47.0419,43.5246,10642.67,0.0,0.0
2002-06-12,2002-06-16,5.0,-77.2006,17.9643,3012.07,7.0,400.0
2002-06-10,2002-06-12,3.0,-0.196538,5.64745,867.248,0.0,0.0
2002-06-09,2002-06-15,7.0,61.5509,55.5516,66440.05,0.0,0.0
2002-06-09,2002-06-11,3.0,105.025,22.7803,1322.87,3.0,0.0
2002-06-08,2002-06-18,11.0,108.51,33.2088,252147.97,326.0,300000.0
2002-06-08,2002-06-29,22.0,-95.9064,47.3407,47497.79,0.0,0.0
2002-06-06,2002-06-09,4.0,10.6119,47.137,103705.05,8.0,100.0
2002-06-06,2002-06-13,8.0,-87.1782,14.1031,2916.82,10.0,4000.0
2002-05-23,2002-06-22,31.0,82.5486,43.3672,124885.49,22.0,0.0
2002-04-23,2002-05-09,17.0,-55.9505,-32.4864,205292.0,0.0,3600.0
2002-06-04,2002-06-06,3.0,36.33,35.6527,180.881,22.0,8000.0
2002-06-04,2002-06-06,3.0,-91.0233,42.2633,43981.36,0.0,500.0
2002-06-04,2002-06-13,10.0,-74.0372,1.78641,369952.83,17.0,84000.0
2002-05-30,2002-06-01,3.0,-77.1518,42.8491,5261.39,0.0,0.0
2002-05-30,2002-06-01,3.0,25.6338,43.0853,70.6637,0.0,20.0
2002-05-27,2002-06-01,6.0,94.2009,64.8048,358953.75,0.0,0.0
2002-05-24,2002-06-05,13.0,-70.1631,-30.1182,166884.09,9.0,50000.0
2002-05-24,2002-06-01,9.0,131.95,62.8807,85631.21,0.0,1500.0
2002-05-23,2002-05-31,9.0,91.7747,24.4963,4349.44,0.0,0.0
2002-05-22,2002-05-29,8.0,111.889,27.3326,156149.14,0.0,0.0
2002-05-23,2002-06-05,14.0,-86.7391,13.2851,79027.31,30.0,9000.0
2002-05-28,2002-05-30,3.0,-75.8722,41.2484,654.578,0.0,0.0
2002-05-16,2002-05-20,5.0,67.0593,34.2866,5753.91,1.0,0.0
2002-05-06,2002-05-28,23.0,-57.811,-26.6767,52917.92,0.0,1000.0
2002-05-12,2002-05-15,4.0,104.442,22.052,90660.36,6.0,0.0
2002-05-10,2002-05-12,3.0,53.5803,17.2473,9461.91,9.0,100.0
2002-05-10,2002-05-18,9.0,49.1842,-18.2729,3852.68,33.0,5000.0
2002-05-07,2002-06-06,31.0,64.5783,58.6923,61802.24,0.0,1000.0
2002-05-07,2002-05-09,3.0,-157.366,59.4398,684.754,0.0,24.0
2002-05-07,2002-06-08,33.0,-88.2883,39.1954,257337.97,9.0,100.0
2002-05-06,2002-05-11,6.0,-83.3602,9.94557,18667.79,0.0,5600.0
2002-04-26,2002-05-28,33.0,33.5441,-0.075707,1111282.62,160.0,168000.0
2002-05-02,2002-05-08,7.0,-81.9867,37.5469,19788.37,9.0,1000.0
2002-04-29,2002-05-02,4.0,36.9101,-1.21807,3838.09,2.0,0.0
2002-04-26,2002-04-28,3.0,55.4285,37.2799,283.706,2.0,0.0
2002-04-26,2002-04-29,4.0,156.653,53.5916,23145.61,0.0,0.0
2002-04-24,2002-04-29,6.0,-75.6732,4.67409,483096.37,14.0,0.0
2002-04-25,2002-04-27,3.0,-99.3162,32.7318,312.833,1.0,32.0
2002-04-22,2002-05-07,16.0,67.2446,58.0454,191207.86,0.0,6000.0
2002-04-23,2002-04-26,4.0,62.9712,34.6133,3655.95,2.0,2000.0
2002-04-18,2002-04-29,12.0,91.52,24.9818,4848.3,0.0,0.0
2002-04-16,2002-04-21,6.0,43.0631,7.3106,282524.65,0.0,4000.0
2002-04-17,2002-04-20,4.0,120.032,-9.70422,4900.42,19.0,0.0
2002-04-17,2002-04-19,3.0,108.216,-7.28558,919.174,4.0,0.0
2002-04-17,2002-04-22,6.0,-89.5756,46.4874,22335.39,0.0,300.0
2002-04-14,2002-04-16,3.0,53.3797,32.2875,44882.83,11.0,0.0
2002-04-08,2002-04-13,6.0,39.8985,21.0961,22811.32,19.0,0.0
2002-04-04,2002-04-07,4.0,64.8164,35.8345,1171.11,39.0,2500.0
2002-03-31,2002-04-02,3.0,-16.2539,28.4785,117.392,8.0,400.0
2002-03-25,2002-04-02,9.0,69.7335,38.1173,5024.73,0.0,280.0
2002-03-17,2002-03-31,15.0,-70.1647,-15.77,13766.51,13.0,500.0
2002-03-27,2002-03-30,4.0,97.7451,0.959578,942.125,11.0,500.0
2002-03-21,2002-03-26,6.0,126.216,8.84884,5284.45,35.0,50000.0
2002-03-21,2002-04-05,16.0,14.4178,48.2703,2640.21,1.0,10.0
2002-03-18,2002-03-22,5.0,39.3032,-15.132,1176.25,0.0,500.0
2002-03-17,2002-03-24,8.0,-83.2183,36.8924,40931.32,7.0,2000.0
2002-03-10,2002-03-12,3.0,77.3556,39.6906,1017.36,0.0,0.0
2002-03-09,2002-03-11,3.0,35.4677,23.1932,564.33,4.0,800.0
2002-03-06,2002-04-29,55.0,-80.0304,-1.74037,71519.2,28.0,6000.0
2002-03-04,2002-03-08,5.0,67.8694,36.0858,1026.82,0.0,0.0
2002-02-24,2002-02-27,4.0,47.8434,50.8573,4120.28,0.0,0.0
2002-02-23,2002-02-25,3.0,178.456,-17.7692,1083.91,1.0,0.0
2002-02-23,2002-03-01,7.0,126.014,-18.0598,57867.77,0.0,32.0
2002-01-15,2002-04-02,78.0,-50.4819,-11.8781,139112.79,0.0,0.0
2002-02-19,2002-02-21,3.0,-68.1292,-16.5008,699.028,69.0,850.0
2002-02-18,2002-02-21,4.0,71.4084,40.8259,6836.97,0.0,0.0
2002-02-17,2002-02-25,9.0,109.784,-6.95359,1342.66,4.0,30000.0
2002-02-15,2002-02-18,4.0,146.755,-20.269,47744.36,0.0,14.0
2002-02-15,2002-02-17,3.0,42.2864,42.1729,516.405,0.0,1200.0
2002-02-13,2002-02-23,11.0,106.855,-6.21263,809.506,0.0,15000.0
2002-01-12,2002-01-15,4.0,171.889,-43.8051,8029.25,0.0,0.0
2002-02-12,2002-02-23,12.0,132.042,-14.1158,10361.1,0.0,0.0
2002-02-12,2002-02-16,5.0,-3.0139,52.6695,2096.93,0.0,0.0
2002-02-06,2002-02-08,3.0,29.1292,-3.31867,203.165,40.0,2500.0
2002-02-05,2002-02-09,5.0,151.113,-33.9204,1984.36,0.0,0.0
2002-02-04,2002-02-15,12.0,-73.808,-13.4554,333296.24,6.0,20000.0
2002-02-03,2002-02-05,3.0,-41.6614,-17.771,2254.64,10.0,2000.0
2002-02-02,2002-02-05,4.0,78.7843,10.4517,35586.88,11.0,0.0
2002-01-27,2002-02-12,17.0,112.792,-7.3271,41005.95,147.0,380000.0
2002-01-27,2002-02-02,7.0,21.5702,55.4566,2866.26,0.0,0.0
2002-01-26,2002-01-28,3.0,-157.92,21.361,655.981,3.0,0.0
2002-01-23,2002-01-29,7.0,-85.6892,35.6744,87111.92,6.0,0.0
2002-01-09,2002-01-12,4.0,-14.6405,15.5553,62705.79,28.0,80000.0
2002-01-15,2002-01-26,12.0,106.855,-6.21263,809.506,0.0,3000.0
2002-01-13,2002-01-18,6.0,98.621,3.59078,4171.44,13.0,0.0
2002-01-11,2002-01-13,3.0,53.018,29.6686,59656.92,11.0,0.0
2002-01-06,2002-01-23,18.0,37.8507,45.5001,9583.71,1.0,3000.0
2002-01-06,2002-01-08,3.0,-0.196538,5.64745,867.248,0.0,0.0
2002-01-08,2002-01-12,5.0,103.346,-3.9968,1489.38,22.0,0.0
2002-01-05,2002-01-07,3.0,125.462,3.6716,220.297,4.0,240.0
2002-01-04,2002-01-07,4.0,125.828,8.25125,13421.56,9.0,95000.0
2002-01-02,2002-01-04,3.0,-50.2531,-15.8146,776.394,0.0,0.0
2002-01-01,2002-01-04,4.0,119.618,-5.23305,4558.95,5.0,300.0
2002-01-02,2002-01-04,3.0,22.9156,47.8914,4523.5,0.0,120.0
2001-12-29,2002-03-05,67.0,34.7346,-16.1951,3859.4,1.0,20000.0
2001-12-17,2001-12-18,2.0,108.573,40.7369,17366.54,0.0,4000.0
2001-12-29,2001-12-30,2.0,8.43803,48.1985,9379.12,0.0,240.0
2001-12-28,2002-01-01,5.0,98.8125,3.39927,9125.19,9.0,3000.0
2001-12-27,2001-12-28,2.0,36.0191,35.5887,289.427,3.0,0.0
2001-12-25,2001-12-26,2.0,27.4119,41.1084,6714.07,1.0,0.0
2001-12-26,2001-12-29,4.0,-73.8067,-3.16741,272804.86,6.0,20000.0
2001-12-24,2001-12-24,1.0,100.193,8.04111,8522.09,0.0,25000.0
2001-12-24,2001-12-25,2.0,-43.1082,-22.5628,9989.55,60.0,2000.0
2001-12-23,2001-12-26,4.0,-7.25938,32.9774,6405.84,15.0,300.0
2001-12-22,2002-01-03,13.0,103.134,4.65766,22936.16,11.0,18000.0
2001-12-19,2001-12-22,4.0,29.8323,-28.5644,752.424,3.0,300.0
2001-12-16,2001-12-19,4.0,102.631,5.38603,17458.8,0.0,1000.0
2001-12-17,2001-12-20,4.0,18.3372,0.089204,3270.0,0.0,13000.0
2001-12-17,2001-12-25,9.0,-91.7958,34.9309,45272.89,3.0,100.0
2001-12-16,2001-12-18,3.0,31.3674,-21.2908,35653.02,0.0,0.0
2001-12-16,2001-12-18,3.0,27.2043,38.4324,305.754,9.0,600.0
2001-12-15,2001-12-16,2.0,35.4403,-23.963,210.65,0.0,0.0
2001-12-13,2001-12-14,2.0,-76.3297,3.55472,5306.6,8.0,0.0
2001-12-11,2001-12-12,2.0,30.242,-26.2199,1935.25,5.0,100.0
2001-12-05,2001-12-07,3.0,124.939,10.9806,2807.36,2.0,10000.0
2001-12-05,2001-12-05,1.0,48.3095,32.6068,497.356,6.0,0.0
2001-12-04,2001-12-07,4.0,115.875,5.42363,745.636,0.0,6000.0
2001-12-02,2001-12-09,8.0,35.3204,36.7277,14875.04,5.0,570.0
2001-11-29,2001-11-29,1.0,26.8198,37.7262,485.879,0.0,0.0
2001-11-28,2001-12-07,10.0,-89.8684,35.1833,132283.24,1.0,400.0
2001-11-19,2001-11-23,5.0,-40.7419,-19.5935,45214.45,12.0,5000.0
2001-11-19,2001-11-21,3.0,122.957,10.2122,6244.32,0.0,29000.0
2001-11-15,2001-11-16,2.0,31.7964,-0.145811,1218.62,0.0,1200.0
2001-11-15,2001-11-19,5.0,-99.8764,29.8942,7733.72,10.0,0.0
2001-11-10,2001-11-14,5.0,3.06793,36.6831,977.076,711.0,24000.0
2001-11-07,2001-11-15,9.0,-66.4289,18.2233,8801.88,0.0,250.0
2001-11-06,2001-11-09,4.0,124.709,9.17656,612.352,320.0,223000.0
2001-11-05,2001-11-12,8.0,102.092,4.11128,7155.21,1.0,0.0
2001-11-01,2001-11-14,14.0,42.5089,0.491533,3907.32,0.0,6000.0
2001-10-30,2001-11-02,4.0,29.3907,-1.73326,1196.74,2.0,3000.0
2001-10-26,2001-11-15,21.0,-80.2017,22.3394,69951.26,19.0,27118340.0
2001-10-17,2001-10-27,11.0,109.763,-7.59454,2095.07,20.0,18000.0
2001-10-21,2001-10-23,3.0,0.482377,52.0555,5678.73,0.0,0.0
2001-10-20,2001-10-24,5.0,108.217,14.4472,72024.14,39.0,0.0
2001-10-20,2001-10-21,2.0,4.93584,44.9617,3857.12,2.0,300.0
2001-10-17,2001-10-19,3.0,89.1688,22.6475,900.151,0.0,1200.0
2001-10-15,2001-10-19,5.0,-87.3397,38.9667,17273.71,0.0,0.0
2001-10-16,2001-10-21,6.0,79.054,14.8405,87384.5,143.0,50000.0
2001-10-01,2001-12-01,62.0,-61.2148,-32.8972,627890.77,2.0,14500.0
2001-10-09,2001-10-11,3.0,127.109,39.7238,13148.97,81.0,60000.0
2001-10-10,2001-10-10,1.0,122.076,6.96054,187.985,4.0,300.0
2001-10-08,2001-10-09,2.0,109.305,-7.52386,2257.22,0.0,4000.0
2001-10-07,2001-10-07,1.0,4.37317,43.9695,4136.26,2.0,0.0
2001-10-05,2001-10-07,3.0,87.1208,26.6674,8297.09,2.0,800.0
2001-10-01,2001-10-02,2.0,54.3165,37.0335,27363.34,0.0,3000.0
2001-09-30,2001-10-02,3.0,79.1214,16.746,44526.51,12.0,9000.0
2001-09-29,2001-10-04,6.0,-51.1099,-26.202,619667.96,13.0,12000.0
2001-09-22,2001-09-22,1.0,29.6461,-2.59236,1769.07,10.0,0.0
2001-09-24,2001-09-25,2.0,121.539,18.1538,6000.64,1.0,0.0
2001-09-24,2001-10-02,9.0,-102.052,18.0925,35716.61,3.0,38000.0
2001-09-19,2001-09-20,2.0,54.98,37.3785,10285.01,1.0,800.0
2001-09-19,2001-09-22,4.0,104.595,31.0389,14700.46,25.0,100000.0
2001-09-18,2001-09-21,4.0,-92.607,15.2301,7805.62,4.0,800.0
2001-09-16,2001-09-20,5.0,121.29,24.9949,2802.78,90.0,10000.0
2001-09-14,2001-09-15,2.0,14.2544,40.8829,69.4003,2.0,0.0
2001-08-18,2001-10-09,53.0,-9.22709,10.5493,264055.39,11.0,43500.0
2001-09-10,2001-09-12,3.0,103.442,16.6646,14946.03,0.0,0.0
2001-09-07,2001-09-24,18.0,84.87,26.5321,30123.95,146.0,30000.0
2001-09-03,2001-09-04,2.0,-53.9487,-31.1727,13039.84,3.0,2400.0
2001-08-20,2001-09-11,23.0,83.0513,26.7556,35442.06,65.0,300000.0
2001-08-29,2001-09-03,6.0,84.7936,27.8394,563.403,17.0,0.0
2001-08-28,2001-09-09,13.0,109.503,19.39,14470.91,4.0,50000.0
2001-08-27,2001-09-04,9.0,8.69841,11.7284,14287.72,200.0,80000.0
2001-08-20,2001-08-29,10.0,30.0151,0.652639,15804.14,0.0,4000.0
2001-08-25,2001-08-25,1.0,106.122,23.6726,5570.29,15.0,2000.0
2001-08-20,2001-08-22,3.0,108.296,12.0911,23437.85,11.0,640.0
2001-08-17,2001-09-03,18.0,18.6043,-33.8547,1280.11,0.0,15000.0
2001-08-15,2001-11-19,97.0,105.382,11.7684,74458.22,416.0,1060000.0
2001-08-16,2001-08-16,1.0,70.7261,30.0691,3031.91,6.0,0.0
2001-08-14,2001-08-15,2.0,76.1481,32.6061,3009.11,16.0,0.0
2001-08-19,2001-10-11,54.0,16.2605,9.32666,104251.73,100.0,40000.0
2001-08-12,2001-08-14,3.0,122.872,7.79888,31875.75,34.0,79000.0
2001-08-10,2001-08-25,16.0,105.953,18.3607,4162.8,173.0,10000.0
2001-08-10,2001-08-12,3.0,56.9063,36.8725,77941.49,600.0,15000.0
2001-08-08,2001-08-08,1.0,69.1549,34.6188,1282.21,2.0,0.0
2001-08-06,2001-08-12,7.0,133.797,43.6492,36650.01,11.0,30000.0
2001-08-06,2001-09-13,39.0,34.4277,14.9967,557928.11,5.0,45000.0
2001-08-05,2001-08-05,1.0,44.0332,16.378,4207.18,11.0,0.0
2001-08-01,2001-08-04,4.0,126.694,38.1066,5048.01,0.0,10000.0
2001-08-03,2001-08-04,2.0,-83.0259,37.0795,19308.47,2.0,100.0
2001-07-22,2001-07-22,1.0,6.16667,12.5291,1064.62,0.0,3802.0
2001-07-31,2001-08-01,2.0,122.413,-1.31485,2398.54,1.0,3000.0
2001-07-31,2001-09-01,33.0,89.5736,25.9309,190726.68,36.0,2750000.0
2001-07-31,2001-08-01,2.0,97.7536,0.81588,1267.27,108.0,1500.0
2001-07-29,2001-08-01,4.0,81.6241,29.2973,1303.73,20.0,100.0
2001-07-29,2001-07-30,2.0,127.063,37.4727,2231.31,3.0,12000.0
2001-07-29,2001-07-30,2.0,121.341,23.5108,3947.08,78.0,0.0
2001-07-29,2001-07-29,1.0,-81.566,37.3243,14006.98,2.0,300.0
2001-07-26,2001-07-29,4.0,44.1874,14.5594,10853.46,20.0,0.0
2001-07-25,2001-07-26,2.0,104.681,34.3591,6806.28,30.0,0.0
2001-07-20,2001-08-03,15.0,20.8369,49.7291,47892.63,30.0,16000.0
2001-07-22,2001-07-25,4.0,73.2608,34.9888,111090.8,230.0,40000.0
2001-07-21,2001-07-22,2.0,-84.2531,12.178,2586.06,2.0,10000.0
2001-07-20,2001-07-21,2.0,48.0198,38.6073,7447.29,34.0,0.0
2001-07-17,2001-07-18,2.0,-84.5578,39.5376,1713.61,3.0,0.0
2001-07-16,2001-07-16,1.0,79.8583,30.7738,2458.01,26.0,0.0
2001-07-14,2001-07-15,2.0,127.063,37.4727,2231.31,52.0,572.0
2001-07-11,2001-07-13,3.0,120.441,22.6274,1313.29,5.0,0.0
2001-07-11,2001-07-11,1.0,-4.04727,5.36056,1828.17,2.0,0.0
2001-07-11,2001-07-12,2.0,101.598,36.6745,18012.88,29.0,0.0
2001-07-10,2001-07-10,1.0,18.5736,54.2845,1362.89,4.0,650.0
2001-07-08,2001-08-10,34.0,84.7987,21.0559,105057.29,100.0,2000000.0
2001-07-08,2001-07-09,2.0,-81.8767,37.8401,8533.79,2.0,6000.0
2001-07-07,2001-07-13,7.0,101.959,55.2385,231499.29,11.0,20000.0
2001-07-04,2001-07-16,13.0,76.423,9.72651,4467.85,86.0,40000.0
2001-07-01,2001-07-19,19.0,110.999,22.9085,205221.43,178.0,800000.0
2001-07-03,2001-07-06,4.0,105.853,21.6636,12941.63,32.0,13000.0
2001-06-28,2001-06-29,2.0,8.98727,4.4351,1086.73,22.0,1000.0
2001-06-27,2001-06-30,4.0,-0.290265,5.67504,417.102,12.0,80000.0
2001-06-26,2001-06-26,1.0,84.82,27.8773,469.056,35.0,0.0
2001-06-20,2001-06-23,4.0,126.949,-8.39564,373.969,1.0,400.0
2001-06-20,2001-06-21,2.0,71.2868,22.8284,38728.34,29.0,0.0
2001-06-19,2001-06-23,5.0,110.217,26.4927,3605.4,66.0,10000.0
2001-06-19,2001-06-22,4.0,18.4902,44.6998,14265.28,9.0,6000.0
2001-06-11,2001-06-20,10.0,-79.0662,-4.62266,3656.59,41.0,8000.0
2001-06-06,2001-06-13,8.0,-93.6825,29.7675,32060.65,47.0,30000.0
2001-06-06,2001-06-17,12.0,111.647,22.2094,18915.79,100.0,237000.0
2001-06-05,2001-06-22,18.0,92.0058,24.4457,17561.54,15.0,800000.0
2001-05-25,2001-05-30,6.0,-89.1824,13.7261,158.746,2.0,0.0
2001-05-24,2001-05-30,7.0,-157.137,64.9787,4095.94,0.0,32.0
2001-05-18,2001-05-18,1.0,15.4341,-4.16936,2392.12,30.0,0.0
2001-05-16,2001-05-18,3.0,-72.4737,19.0665,7778.67,15.0,0.0
2001-05-15,2001-05-17,3.0,107.55,16.3066,5615.49,2.0,0.0
2001-05-12,2001-06-08,28.0,106.619,58.4897,2856609.94,7.0,70000.0
2001-05-08,2001-05-10,3.0,-72.9002,6.90285,15607.98,0.0,5000.0
2001-05-06,2001-05-07,2.0,-66.841,18.0491,245.95,2.0,0.0
2001-05-07,2001-05-08,2.0,36.2137,36.1967,1612.25,4.0,0.0
2001-05-06,2001-05-06,1.0,57.4197,37.4938,2134.65,32.0,800.0
2001-05-04,2001-05-05,2.0,99.0754,17.965,19752.41,30.0,4000.0
2001-05-01,2001-05-17,17.0,56.1937,53.8396,16164.46,0.0,15000.0
2001-04-30,2001-06-02,34.0,-56.7353,-30.3332,6892.57,0.0,5000.0
2001-04-29,2001-05-01,3.0,29.032,52.0567,17380.55,0.0,0.0
2001-04-26,2001-04-26,1.0,101.717,3.14709,855.753,2.0,0.0
2001-04-22,2001-04-26,5.0,19.17,50.7963,3118.43,0.0,0.0
2001-04-25,2001-04-26,2.0,-56.4701,-15.449,5188.35,15.0,4500.0
2001-04-25,2001-04-26,2.0,-73.9043,-11.8868,14812.43,9.0,300.0
2001-04-15,2001-05-15,31.0,-90.4728,42.657,63376.98,1.0,4400.0
2001-04-14,2001-04-15,2.0,13.5079,-9.01065,7432.76,18.0,300.0
2001-04-07,2001-05-02,26.0,2.36843,50.0468,9209.58,0.0,1029.0
2001-04-02,2001-04-09,8.0,12.4762,-14.9381,24779.7,20.0,15800.0
2001-03-01,2001-03-21,21.0,-69.7653,-16.0622,17426.57,0.0,10800.0
2001-03-21,2001-03-22,2.0,-8.54227,41.1654,817.936,3.0,200.0
2001-03-21,2001-03-28,8.0,4.2198,47.6793,78097.03,0.0,1400.0
2001-03-17,2001-03-19,3.0,46.7364,24.5293,3069.99,6.0,0.0
2001-03-08,2001-03-10,3.0,-80.1188,-0.713264,2306.25,11.0,1200.0
2001-03-08,2001-03-15,8.0,152.865,-29.7152,30877.56,3.0,3000.0
2001-03-08,2001-03-08,1.0,38.9544,37.5543,4916.89,4.0,600.0
2001-03-08,2001-03-08,1.0,101.591,3.46568,373.233,0.0,12000.0
2001-03-06,2001-03-07,2.0,-4.18651,42.0216,23423.92,1.0,0.0
2001-03-04,2001-03-17,14.0,22.6433,47.9334,30197.98,8.0,91000.0
2001-02-27,2001-02-27,1.0,39.2368,-6.80523,108.807,7.0,0.0
2001-02-27,2001-03-01,3.0,-90.3139,41.5085,24.3252,0.0,200.0
2001-02-18,2001-02-23,6.0,130.974,-16.6038,32095.86,0.0,670.0
2001-02-16,2001-02-22,7.0,-63.9475,-19.7861,652.467,19.0,200000.0
2001-02-16,2001-02-19,4.0,125.845,8.35604,5961.33,17.0,98360.0
2001-02-04,2001-02-18,15.0,112.07,2.3929,22466.71,131.0,81600.0
2001-02-01,2001-02-06,6.0,151.002,-29.0025,110606.04,1.0,300.0
2001-01-26,2001-01-29,4.0,-7.66736,40.8045,10061.81,6.0,300.0
2001-01-20,2001-01-20,1.0,30.3551,-5.23556,25184.71,13.0,120.0
2001-01-01,2001-03-22,81.0,-67.148,-14.9061,107078.76,18.0,300000.0
2001-01-16,2001-01-21,6.0,102.631,5.38603,17458.8,2.0,5000.0
2001-01-15,2001-01-15,1.0,123.05,10.7585,845.614,2.0,12000.0
2001-01-13,2001-01-14,2.0,36.9363,-1.25302,4356.18,4.0,0.0
2001-01-05,2001-01-07,3.0,5.01154,50.3658,3926.12,0.0,80.0
2001-01-04,2001-01-04,1.0,33.5624,-10.6938,10394.92,5.0,14.0
2001-01-01,2001-04-27,117.0,33.5624,-16.2016,202265.53,146.0,485000.0
2000-12-28,2000-12-30,3.0,15.1101,44.9481,1048.13,0.0,2000.0
2000-12-24,2000-12-28,5.0,81.4009,7.9462,13726.0,5.0,300000.0
2000-12-15,2001-01-09,26.0,141.45,-18.2429,225488.61,0.0,300.0
2000-12-17,2000-12-26,10.0,-44.4235,-20.71,578255.57,13.0,2000.0
2000-12-08,2000-12-11,4.0,122.682,11.3819,2197.83,11.0,55000.0
2000-12-03,2000-12-06,4.0,116.887,-8.73699,590.25,9.0,3000.0
2000-11-30,2000-12-03,4.0,124.7,1.16835,6250.2,14.0,30000.0
2000-12-01,2000-12-31,31.0,33.0966,-3.14683,18959.38,3600.0,0.0
2000-11-30,2000-12-02,3.0,48.4834,32.6274,83734.13,0.0,0.0
2000-11-30,2000-12-03,4.0,125.231,8.93576,14310.98,12.0,70000.0
2000-11-20,2000-11-30,11.0,42.2678,-0.057876,51402.68,0.0,150000.0
2000-11-21,2000-12-01,11.0,99.8029,1.58123,344410.96,243.0,68682.0
2000-11-19,2000-11-23,5.0,31.9504,-27.9422,25654.42,3.0,3000.0
2000-11-18,2000-11-22,5.0,81.3113,7.60689,7611.54,3.0,300000.0
2000-11-18,2000-11-26,9.0,108.567,14.7895,49136.38,36.0,25000.0
2000-11-17,2000-12-02,16.0,150.571,-31.1931,111978.36,0.0,600.0
2000-11-15,2000-11-18,4.0,39.7227,21.4998,10793.76,7.0,300.0
2000-11-12,2000-11-17,6.0,-69.3826,10.7955,77733.16,3.0,6000.0
2000-11-08,2000-11-10,3.0,-97.1989,49.6165,7561.32,0.0,0.0
2000-11-05,2000-11-07,3.0,109.443,-7.63679,7587.63,21.0,0.0
2000-11-05,2000-11-07,3.0,7.74033,44.8503,23851.47,3.0,30.0
2000-11-02,2000-11-07,6.0,-99.3783,30.6009,9655.08,6.0,0.0
2000-11-03,2000-11-05,3.0,121.177,14.4934,5875.21,43.0,668000.0
2000-11-02,2000-11-03,2.0,-155.099,19.7397,86.6495,0.0,100.0
2000-11-01,2000-11-04,4.0,121.616,24.736,4476.77,58.0,0.0
2000-10-29,2000-10-30,2.0,-0.67815,52.675,96949.62,13.0,6000.0
2000-10-29,2000-10-31,3.0,108.884,-7.32349,13696.67,40.0,10000.0
2000-10-28,2000-10-31,4.0,123.715,13.0629,7059.58,41.0,100000.0
2000-10-24,2000-10-26,3.0,34.6702,31.8891,3171.9,1.0,600.0
2000-10-22,2000-10-25,4.0,-0.678384,34.2249,101502.0,28.0,400.0
2000-10-22,2000-10-23,2.0,-113.627,33.7958,313.934,1.0,500.0
2000-10-20,2000-10-26,7.0,-0.537843,39.6859,26693.08,8.0,500.0
2000-10-14,2000-10-22,9.0,8.74789,45.5709,44552.5,37.0,43000.0
2000-10-12,2000-10-18,7.0,110.075,19.7057,11165.9,10.0,200000.0
2000-10-12,2000-10-15,4.0,-50.9415,-29.9018,10254.69,6.0,5000.0
2000-10-10,2000-10-17,8.0,-93.006,18.0568,3036.54,0.0,1500.0
2000-10-11,2000-10-14,4.0,0.222568,51.0974,5378.47,0.0,1000.0
2000-10-10,2000-10-19,10.0,107.684,12.2919,71922.63,23.0,200000.0
2000-09-20,2000-09-30,11.0,-74.7861,7.36097,208182.91,9.0,28000.0
2000-10-01,2000-10-05,5.0,-88.3995,18.2855,3925.89,14.0,10621.0
2000-09-20,2000-09-21,2.0,3.21802,6.74719,7724.63,0.0,0.0
2000-09-18,2000-10-21,34.0,88.5453,24.0841,155000.88,1468.0,24000000.0
2000-09-19,2000-09-22,4.0,-100.301,17.2579,12755.85,9.0,0.0
2000-09-19,2000-09-20,2.0,4.40411,43.8005,18172.83,6.0,0.0
